"","article-href","word"
"10009","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","maximis"
"10010","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","sharehold"
"10011","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","wealth"
"10012","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","relev"
"10013","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","proposit"
"10014","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","academ"
"10015","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","manag"
"10016","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","rethink"
"10017","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","philosoph"
"10018","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","framework"
"10019","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","manag"
"10020","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","theori"
"10021","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","past"
"10022","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","50"
"10023","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","manag"
"10024","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","literatur"
"10025","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","adopt"
"10026","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","human"
"10027","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","approach"
"10028","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","manag"
"10029","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","organis"
"10030","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","import"
"10031","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","system"
"10032","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","process"
"10033","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","perform"
"10034","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","measur"
"10035","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","scientif"
"10036","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","theori"
"10037","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","manag"
"10038","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","prevail"
"10039","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","grow"
"10040","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","import"
"10041","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","knowledg"
"10042","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","creation"
"10043","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","corpor"
"10044","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","social"
"10045","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","respons"
"10046","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","movement"
"10047","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","time"
"10048","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","reflect"
"10049","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","purpos"
"10050","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","busi"
"10051","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","ad"
"10052","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","societi"
"10053","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","reject"
"10054","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","focus"
"10055","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","accumul"
"10056","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","person"
"10057","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","wealth"
"10058","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","knowledg"
"10059","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","creat"
"10060","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","enterpris"
"10061","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","found"
"10062","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","develop"
"10063","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","sustain"
"10064","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","relationship"
"10065","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","organis"
"10066","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","stakehold"
"10067","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","requir"
"10068","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","philosoph"
"10069","https://www.emeraldinsight.com/doi/full/10.1108/14636680410569911","perspect"
"10070","https://www.emeraldinsight.com/doi/full/10.1108/fs.2007.27309aaa.001","null"
"10071","https://www.emeraldinsight.com/doi/full/10.1108/fs.2002.27304eae.001","null"
"10072","https://www.emeraldinsight.com/doi/full/10.1108/FS-06-2014-0041","null"
"10073","https://www.emeraldinsight.com/doi/full/10.1108/14636680510622154","null"
"10074","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","queensland"
"10075","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","depart"
"10076","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","famili"
"10077","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","april"
"10078","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","2003"
"10079","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","copyright"
"10080","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","protect"
"10081","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","public"
"10082","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","permiss"
"10083","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","copi"
"10084","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","document"
"10085","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","queensland"
"10086","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","govern"
"10087","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","permit"
"10088","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","australian"
"10089","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","copyright"
"10090","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","act"
"10091","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","1968"
"10092","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","reproduct"
"10093","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","mean"
"10094","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","prohibit"
"10095","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","prior"
"10096","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","written"
"10097","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","permiss"
"10098","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","depart"
"10099","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","famili"
"10100","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","depart"
"10101","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","famili"
"10102","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","respect"
"10103","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","moral"
"10104","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","right"
"10105","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","author"
"10106","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","act"
"10107","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","protect"
"10108","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","integr"
"10109","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","authorship"
"10110","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","attribut"
"10111","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","authorship"
"10112","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","circumst"
"10113","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","permit"
"10114","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","act"
"10115","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","omiss"
"10116","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","specif"
"10117","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","assign"
"10118","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","author"
"10119","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","depart"
"10120","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","famili"
"10121","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","write"
"10122","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","paper"
"10123","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","essenti"
"10124","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","predict"
"10125","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","futur"
"10126","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","explor"
"10127","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","altern"
"10128","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","futur"
"10129","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","age"
"10130","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","queensland"
"10131","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","understand"
"10132","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","assumpt"
"10133","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","queensland’"
"10134","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","futur"
"10135","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","focus"
"10136","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","probabl"
"10137","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","futur"
"10138","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","futur"
"10139","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","discoveri"
"10140","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","gene"
"10141","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","technolog"
"10142","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","marvel"
"10143","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","practic"
"10144","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","purpos"
"10145","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","death"
"10146","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","entertain"
"10147","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","sympathet"
"10148","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","woodi"
"10149","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","allen’"
"10150","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","observ"
"10151","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","peopl"
"10152","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","die"
"10153","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","digniti"
"10154","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","live"
"10155","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","forev"
"10156","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","goal"
"10157","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","paper"
"10158","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","map"
"10159","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","futur"
"10160","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","age"
"10161","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","concern"
"10162","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","age"
"10163","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","isol"
"10164","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","generat"
"10165","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","age"
"10166","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","societi"
"10167","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","age"
"10168","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","base"
"10169","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","map"
"10170","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","futur"
"10171","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","develop"
"10172","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","causal"
"10173","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","layer"
"10174","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","analysi"
"10175","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","scenario"
"10176","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","plan"
"10177","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","polici"
"10178","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","recommend"
"10179","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","develop"
"10180","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","queensland"
"10181","https://www.emeraldinsight.com/doi/full/10.1108/14636680310698793","govern"
"10182","https://www.emeraldinsight.com/doi/full/10.1108/fs.2005.27307eaf.001","null"
"10183","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","articl"
"10184","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","prepar"
"10185","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","framework"
"10186","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","basic"
"10187","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","research"
"10188","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","program"
"10189","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","nation"
"10190","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","research"
"10191","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","univers"
"10192","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","school"
"10193","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","econom"
"10194","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","hse"
"10195","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","support"
"10196","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","framework"
"10197","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","subsidi"
"10198","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","grant"
"10199","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","hse"
"10200","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","govern"
"10201","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","russian"
"10202","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","feder"
"10203","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","implement"
"10204","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","global"
"10205","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","competit"
"10206","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2018-0016","program"
"10207","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","paper"
"10208","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","develop"
"10209","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","altern"
"10210","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10211","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","depict"
"10212","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","futur"
"10213","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10214","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","applic"
"10215","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","broader"
"10216","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","social"
"10217","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","context"
"10218","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10219","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","integr"
"10220","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","forecast"
"10221","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","futur"
"10222","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10223","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","applic"
"10224","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","key"
"10225","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","driver"
"10226","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","shape"
"10227","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10228","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10229","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","narrat"
"10230","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","depict"
"10231","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","altern"
"10232","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","path"
"10233","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","futur"
"10234","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10235","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10236","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","intend"
"10237","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","user"
"10238","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","framework"
"10239","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","explor"
"10240","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","test"
"10241","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","assumpt"
"10242","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","futur"
"10243","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10244","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","explor"
"10245","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","wider"
"10246","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","interact"
"10247","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10248","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","applic"
"10249","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","societi"
"10250","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10251","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","1"
"10252","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10253","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","guess"
"10254","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","extrapol"
"10255","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","key"
"10256","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","driver"
"10257","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","shape"
"10258","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10259","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10260","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","2"
"10261","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","broken"
"10262","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","promis"
"10263","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","explor"
"10264","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","hard"
"10265","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","time"
"10266","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10267","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10268","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","3"
"10269","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","control"
"10270","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","explor"
"10271","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","opportun"
"10272","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","challeng"
"10273","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","brought"
"10274","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","globalis"
"10275","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10276","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","scenario"
"10277","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","4"
"10278","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10279","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","explor"
"10280","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","success"
"10281","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","visionari"
"10282","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","develop"
"10283","https://www.emeraldinsight.com/doi/full/10.1108/14636680210445938","genom"
"10284","https://www.emeraldinsight.com/doi/full/10.1108/14636681311321149","null"
"10285","https://www.emeraldinsight.com/doi/full/10.1108/FS-02-2014-0012","null"
"10286","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","paper"
"10287","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","design"
"10288","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","framework"
"10289","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","engin"
"10290","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","futur"
"10291","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","complex"
"10292","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","system"
"10293","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","compon"
"10294","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","diver"
"10295","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","inter"
"10296","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","relat"
"10297","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","framework"
"10298","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","help"
"10299","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","understand"
"10300","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","shape"
"10301","https://www.emeraldinsight.com/doi/full/10.1108/FS-09-2016-0042","scenario"
"10302","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","busi"
"10303","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","communic"
"10304","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","remain"
"10305","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","low"
"10306","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","cost"
"10307","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","electron"
"10308","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","option"
"10309","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","rais"
"10310","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","question"
"10311","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","earlier"
"10312","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","articl"
"10313","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","journal"
"10314","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","innov"
"10315","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","reason"
"10316","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","physic"
"10317","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","close"
"10318","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","probe"
"10319","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","broaden"
"10320","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","special"
"10321","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","attent"
"10322","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","econom"
"10323","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","behavior"
"10324","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","condit"
"10325","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","knowledg"
"10326","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","spill"
"10327","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","effect"
"10328","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","set"
"10329","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","forthcom"
"10330","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","ad"
"10331","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","reason"
"10332","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","believ"
"10333","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","communic"
"10334","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","remain"
"10335","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","provid"
"10336","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","basi"
"10337","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","argu"
"10338","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","time"
"10339","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","import"
"10340","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","diminish"
"10341","https://www.emeraldinsight.com/doi/full/10.1108/14636680310507299","consequ"
"10342","https://www.emeraldinsight.com/doi/full/10.1108/14636680710727543","null"
"10343","https://www.emeraldinsight.com/doi/full/10.1108/fs.2010.27312cae.001","null"
"10344","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","product"
"10345","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","paper"
"10346","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","activ"
"10347","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","particip"
"10348","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","support"
"10349","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","nation"
"10350","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","secur"
"10351","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","coordin"
"10352","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","secretariat"
"10353","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","rah"
"10354","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","programm"
"10355","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","offic"
"10356","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","rpo"
"10357","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","rpo"
"10358","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","grate"
"10359","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","acknowledg"
"10360","https://www.emeraldinsight.com/doi/full/10.1108/14636681211284944","involv"
